season,batter,bat_balls,bat_runs,strike_rate,bat_score
2012,KD Karthik,217,238,109.6774193548387,73.11827956989248
2012,KK Cooper,20,38,190.0,100.0
2012,KP Pietersen,210,305,145.23809523809524,96.82539682539682
2012,LR Shukla,57,75,131.57894736842107,87.71929824561404
2012,LRPL Taylor,177,197,111.2994350282486,74.19962335216573
2012,M Kartik,21,26,123.80952380952381,82.53968253968253
2012,M Manhas,99,120,121.21212121212122,80.8080808080808
2012,M Vijay,273,336,123.07692307692308,82.05128205128204
2012,MA Agarwal,164,225,137.19512195121953,91.46341463414636
2012,MEK Hussey,241,261,108.29875518672199,72.19917012448133
2012,MJ Clarke,96,98,102.08333333333333,68.05555555555554
2012,MK Pandey,115,143,124.34782608695652,82.89855072463767
2012,MK Tiwary,251,260,103.58565737051792,69.05710491367861
2012,MN Samuels,124,124,100.0,66.66666666666666
2012,MS Bisla,171,213,124.56140350877195,83.04093567251462
2012,MS Dhoni,283,358,126.50176678445231,84.33451118963488
2012,Mandeep Singh,349,432,123.78223495702005,82.52148997134671
2012,N Saini,143,140,97.9020979020979,65.26806526806527
2012,NV Ojha,230,255,110.86956521739131,73.91304347826087
2012,OA Shah,269,340,126.39405204460968,84.26270136307312
2012,P Dogra,25,15,60.0,40.0
2012,P Kumar,32,35,109.375,72.91666666666666
2012,P Negi,30,36,120.0,80.0
2012,PA Patel,166,194,116.86746987951808,77.91164658634538
2012,PA Reddy,63,73,115.87301587301589,77.24867724867725
2012,PC Valthaty,52,30,57.692307692307686,38.46153846153846
2012,PP Chawla,88,106,120.45454545454545,80.3030303030303
2012,R Bhatia,30,35,116.66666666666667,77.77777777777779
2012,R Dravid,424,462,108.96226415094338,72.64150943396226
2012,R Vinay Kumar,65,68,104.61538461538463,69.74358974358975
2012,RA Jadeja,153,191,124.83660130718954,83.2244008714597
2012,RE Levi,74,83,112.16216216216218,74.77477477477478
2012,RG Sharma,350,433,123.71428571428571,82.47619047619047
2012,RJ Peterson,32,32,100.0,66.66666666666666
2012,RN ten Doeschate,21,21,100.0,66.66666666666666
2012,RV Uthappa,357,405,113.4453781512605,75.63025210084034
2012,S Badrinath,188,196,104.25531914893618,69.50354609929079
2012,S Dhawan,448,569,127.00892857142858,84.67261904761905
2012,SC Ganguly,288,268,93.05555555555556,62.03703703703704
2012,SD Chitnis,64,66,103.125,68.75
2012,SE Marsh,288,336,116.66666666666667,77.77777777777779
2012,SK Raina,335,441,131.6417910447761,87.76119402985074
2012,SL Malinga,55,55,100.0,66.66666666666666
2012,SP Goswami,69,69,100.0,66.66666666666666
2012,SPD Smith,272,362,133.08823529411765,88.72549019607844
2012,SR Tendulkar,297,324,109.09090909090908,72.72727272727272
2012,SR Watson,171,255,149.12280701754386,99.41520467836258
2012,SS Tiwary,173,191,110.40462427745665,73.60308285163777
2012,STR Binny,70,90,128.57142857142858,85.71428571428572
2012,Shakib Al Hasan,77,91,118.18181818181819,78.7878787878788
2012,TM Dilshan,274,285,104.01459854014598,69.34306569343065
2012,UBT Chand,35,36,102.85714285714285,68.57142857142856
2012,V Kohli,333,364,109.30930930930931,72.87287287287288
2012,V Sehwag,317,495,156.15141955835963,100.0
2012,WD Parnell,29,19,65.51724137931035,43.67816091954023
2012,Y Nagar,134,153,114.17910447761194,76.11940298507463
2012,Y Venugopal Rao,129,132,102.32558139534885,68.2170542635659
2012,YK Pathan,179,194,108.37988826815644,72.25325884543761
2013,A Ashish Reddy,90,125,138.88888888888889,92.5925925925926
2013,A Mishra,103,89,86.40776699029125,57.6051779935275
2013,A Mukund,22,19,86.36363636363636,57.57575757575757
2013,AB de Villiers,222,360,162.16216216216216,100.0
2013,AC Gilchrist,234,294,125.64102564102564,83.76068376068375
2013,AD Mathews,141,172,121.98581560283688,81.32387706855792
2013,AJ Finch,344,456,132.5581395348837,88.3720930232558
2013,AM Nayar,74,66,89.1891891891892,59.45945945945946
2013,AM Rahane,472,488,103.38983050847457,68.92655367231639
2013,AP Tare,84,123,146.42857142857142,97.61904761904762
2013,AT Rayudu,235,265,112.7659574468085,75.177304964539
2013,Azhar Mahmood,158,196,124.0506329113924,82.70042194092827
2013,B Kumar,72,52,72.22222222222221,48.148148148148145
2013,BB Samantray,114,123,107.89473684210526,71.9298245614035
2013,BJ Hodge,224,293,130.80357142857142,87.20238095238095
2013,BJ Rohrer,145,193,133.10344827586206,88.73563218390804
2013,BMAJ Mendis,27,23,85.18518518518519,56.790123456790134
2013,CA Pujara,100,92,92.0,61.33333333333333
2013,CH Gayle,478,708,148.11715481171547,98.74476987447697
2013,CL White,195,209,107.17948717948718,71.45299145299145
2013,CM Gautam,37,44,118.91891891891892,79.27927927927928
2013,DA Miller,257,418,162.64591439688715,100.0
2013,DA Warner,332,410,123.49397590361446,82.32931726907631
2013,DB Das,76,75,98.68421052631578,65.78947368421052
2013,DH Yagnik,99,125,126.26262626262626,84.17508417508417
2013,DJ Bravo,112,121,108.03571428571428,72.02380952380952
2013,DJ Hussey,210,235,111.90476190476191,74.60317460317461
2013,DJG Sammy,136,174,127.94117647058823,85.29411764705883
2013,DPMD Jayawardene,322,331,102.79503105590062,68.53002070393374
2013,DR Smith,351,418,119.0883190883191,79.39221272554606
2013,DW Steyn,37,53,143.24324324324326,95.4954954954955
2013,EJG Morgan,250,307,122.8,81.86666666666666
2013,G Gambhir,354,406,114.68926553672316,76.45951035781545
2013,GH Vihari,287,241,83.97212543554006,55.98141695702671
2013,GJ Maxwell,27,36,133.33333333333331,88.88888888888887
2013,Gurkeerat Singh,98,108,110.20408163265304,73.46938775510203
2013,Harbhajan Singh,82,116,141.46341463414635,94.3089430894309
2013,IK Pathan,155,142,91.61290322580645,61.0752688172043
2013,J Botha,52,43,82.6923076923077,55.12820512820513
2013,JA Morkel,37,46,124.32432432432432,82.88288288288288
2013,JH Kallis,327,311,95.10703363914374,63.40468909276249
2013,JP Faulkner,57,57,100.0,66.66666666666666
2013,KA Pollard,290,420,144.82758620689654,96.55172413793103
2013,KB Arun Karthik,40,41,102.49999999999999,68.33333333333333
2013,KC Sangakkara,137,120,87.59124087591242,58.39416058394161
2013,KD Karthik,422,510,120.85308056872037,80.56872037914692
2013,KK Cooper,22,39,177.27272727272728,100.0
2013,KM Jadhav,127,152,119.68503937007875,79.79002624671917
2013,KV Sharma,89,85,95.50561797752809,63.670411985018724
2013,KW Richardson,36,34,94.44444444444444,62.96296296296296
2013,LA Pomersbach,60,58,96.66666666666667,64.44444444444444
2013,LJ Wright,63,106,168.25396825396825,100.0
2013,LRPL Taylor,77,63,81.81818181818183,54.545454545454554
2013,M Morkel,30,57,190.0,100.0
2013,M Vijay,293,312,106.48464163822527,70.98976109215019
2013,M Vohra,117,161,137.60683760683762,91.73789173789174
2013,MA Agarwal,64,67,104.6875,69.79166666666666
2013,MC Henriques,127,165,129.92125984251967,86.61417322834644
2013,MC Juneja,134,125,93.28358208955224,62.18905472636816
2013,MEK Hussey,580,733,126.37931034482759,84.25287356321839
2013,MG Johnson,37,39,105.40540540540539,70.27027027027026
2013,MK Pandey,139,136,97.84172661870504,65.22781774580336
2013,MK Tiwary,142,146,102.8169014084507,68.54460093896714
2013,MR Marsh,109,140,128.44036697247708,85.62691131498472
2013,MS Bisla,248,255,102.8225806451613,68.5483870967742
2013,MS Dhoni,298,461,154.6979865771812,100.0
2013,MS Gony,27,45,166.66666666666669,100.0
2013,Mandeep Singh,228,260,114.03508771929825,76.0233918128655
2013,NLTC Perera,171,233,136.25730994152048,90.83820662768032
2013,OA Shah,24,25,104.16666666666667,69.44444444444446
2013,P Kumar,41,47,114.6341463414634,76.42276422764228
2013,PA Patel,261,294,112.64367816091954,75.09578544061303
2013,PA Reddy,104,91,87.5,58.333333333333336
2013,PP Chawla,60,64,106.66666666666667,71.11111111111111
2013,R Ashwin,50,35,70.0,46.666666666666664
2013,R Bhatia,81,99,122.22222222222223,81.4814814814815
2013,R Dhawan,21,21,100.0,66.66666666666666
2013,R Dravid,433,471,108.77598152424943,72.51732101616629
2013,R Rampaul,39,38,97.43589743589743,64.95726495726495
2013,R Sathish,79,109,137.9746835443038,91.9831223628692
2013,R Vinay Kumar,44,70,159.0909090909091,100.0
2013,RA Jadeja,139,201,144.6043165467626,96.40287769784173
2013,RE van der Merwe,25,22,88.0,58.666666666666664
2013,RG Sharma,415,538,129.63855421686748,86.42570281124499
2013,RN ten Doeschate,63,85,134.92063492063494,89.94708994708996
2013,RT Ponting,76,52,68.42105263157895,45.614035087719294
2013,RV Uthappa,385,434,112.72727272727272,75.15151515151514
2013,S Badrinath,123,124,100.8130081300813,67.20867208672087
2013,S Dhawan,262,311,118.70229007633588,79.13486005089058
2013,S Nadeem,27,14,51.85185185185185,34.5679012345679
2013,SE Marsh,256,300,117.1875,78.125
2013,SK Raina,370,548,148.1081081081081,98.73873873873873
2013,SP Narine,20,21,105.0,70.0
2013,SPD Smith,134,159,118.65671641791045,79.1044776119403
2013,SR Tendulkar,243,287,118.10699588477367,78.73799725651578
2013,SR Watson,393,543,138.1679389312977,92.1119592875318
2013,SS Tiwary,113,109,96.46017699115043,64.30678466076697
2013,STR Binny,204,293,143.62745098039215,95.75163398692811
2013,SV Samson,179,206,115.08379888268156,76.72253258845437
2013,TL Suman,58,52,89.65517241379311,59.77011494252874
2013,TM Dilshan,97,76,78.35051546391753,52.23367697594502
2013,UBT Chand,163,158,96.93251533742331,64.62167689161554
2013,UT Yadav,39,38,97.43589743589743,64.95726495726495
2013,V Kohli,469,634,135.181236673774,90.12082444918266
2013,V Sehwag,244,295,120.9016393442623,80.60109289617488
2013,WP Saha,57,70,122.80701754385966,81.87134502923978
2013,YK Pathan,247,332,134.41295546558706,89.60863697705804
2013,Yuvraj Singh,193,238,123.3160621761658,82.21070811744386
2014,AB de Villiers,255,395,154.90196078431373,100.0
2014,AJ Finch,268,309,115.29850746268657,76.86567164179104
2014,AM Nayar,50,43,86.0,57.333333333333336
2014,AM Rahane,298,339,113.75838926174498,75.83892617449666
2014,AP Tare,102,126,123.52941176470588,82.35294117647058
2014,AR Patel,61,62,101.63934426229508,67.75956284153006
2014,AT Rayudu,296,361,121.95945945945945,81.3063063063063
2014,Ankit Sharma,31,34,109.6774193548387,73.11827956989248
2014,BB McCullum,341,405,118.76832844574781,79.17888563049854
2014,BJ Hodge,74,101,136.48648648648648,90.990990990991
2014,BR Dunk,36,40,111.11111111111111,74.07407407407408
2014,CA Lynn,52,58,111.53846153846155,74.35897435897436
2014,CA Pujara,129,125,96.89922480620154,64.59948320413437
2014,CH Gayle,188,196,104.25531914893618,69.50354609929079
2014,CJ Anderson,186,265,142.4731182795699,94.98207885304659
2014,CM Gautam,116,121,104.3103448275862,69.54022988505747
2014,DA Miller,307,446,145.27687296416937,96.85124864277958
2014,DA Warner,386,528,136.78756476683938,91.19170984455958
2014,DJ Hussey,96,116,120.83333333333333,80.55555555555554
2014,DJG Sammy,97,108,111.34020618556701,74.22680412371135
2014,DR Smith,425,566,133.1764705882353,88.78431372549021
2014,DS Kulkarni,27,35,129.62962962962962,86.41975308641975
2014,DW Steyn,26,22,84.61538461538461,56.41025641025641
2014,F du Plessis,240,303,126.25,84.16666666666667
2014,G Gambhir,301,335,111.29568106312293,74.19712070874863
2014,GJ Bailey,190,257,135.26315789473685,90.17543859649123
2014,GJ Maxwell,312,552,176.9230769230769,100.0
2014,Harbhajan Singh,26,28,107.6923076923077,71.7948717948718
2014,IK Pathan,58,55,94.82758620689656,63.2183908045977
2014,JA Morkel,41,45,109.75609756097562,73.17073170731709
2014,JDS Neesham,46,42,91.30434782608695,60.8695652173913
2014,JH Kallis,131,151,115.2671755725191,76.84478371501274
2014,JP Duminy,311,410,131.83279742765274,87.88853161843517
2014,JP Faulkner,99,181,182.82828282828282,100.0
2014,KA Pollard,208,273,131.25,87.5
2014,KD Karthik,261,325,124.52107279693487,83.01404853128992
2014,KK Cooper,28,39,139.28571428571428,92.85714285714285
2014,KK Nair,237,330,139.24050632911394,92.82700421940929
2014,KL Rahul,166,166,100.0,66.66666666666666
2014,KM Jadhav,104,149,143.26923076923077,95.51282051282051
2014,KP Pietersen,239,294,123.01255230125523,82.00836820083683
2014,KV Sharma,30,42,140.0,93.33333333333333
2014,LMP Simmons,299,394,131.77257525083613,87.84838350055742
2014,LR Shukla,38,31,81.57894736842105,54.385964912280706
2014,LRPL Taylor,62,59,95.16129032258065,63.440860215053775
2014,M Manhas,26,35,134.6153846153846,89.74358974358975
2014,M Vijay,197,207,105.0761421319797,70.05076142131979
2014,M Vohra,244,324,132.78688524590163,88.52459016393442
2014,MA Agarwal,93,115,123.65591397849462,82.43727598566308
2014,MA Starc,84,85,101.19047619047619,67.46031746031747
2014,MEK Hussey,187,209,111.76470588235294,74.50980392156863
2014,MG Johnson,51,56,109.80392156862746,73.20261437908498
2014,MK Pandey,356,401,112.64044943820224,75.09363295880149
2014,MK Tiwary,123,152,123.57723577235772,82.38482384823848
2014,MS Dhoni,258,371,143.7984496124031,95.8656330749354
2014,Mandeep Singh,28,24,85.71428571428571,57.14285714285714
2014,NV Ojha,170,232,136.47058823529412,90.98039215686275
2014,PA Patel,191,205,107.32984293193716,71.55322862129144
2014,PP Chawla,20,31,155.0,100.0
2014,Q de Kock,132,153,115.90909090909092,77.27272727272728
2014,R Ashwin,48,45,93.75,62.5
2014,R Bhatia,55,67,121.81818181818183,81.21212121212122
2014,R Dhawan,75,82,109.33333333333333,72.88888888888889
2014,R Shukla,21,18,85.71428571428571,57.14285714285714
2014,RA Jadeja,113,146,129.20353982300884,86.13569321533923
2014,RG Sharma,307,390,127.0358306188925,84.69055374592833
2014,RN ten Doeschate,33,52,157.57575757575756,100.0
2014,RR Rossouw,41,39,95.1219512195122,63.41463414634146
2014,RV Uthappa,485,660,136.08247422680412,90.72164948453609
2014,S Dhawan,332,377,113.55421686746988,75.70281124497991
2014,S Nadeem,20,7,35.0,23.333333333333332
2014,S Rana,66,73,110.6060606060606,73.73737373737373
2014,SA Yadav,122,164,134.4262295081967,89.61748633879782
2014,SE Marsh,54,70,129.62962962962962,86.41975308641975
2014,SK Raina,370,523,141.35135135135135,94.23423423423424
2014,SPD Smith,112,147,131.25,87.5
2014,SR Watson,202,240,118.8118811881188,79.20792079207921
2014,STR Binny,122,123,100.81967213114753,67.21311475409834
2014,SV Samson,280,339,121.07142857142857,80.71428571428572
2014,Shakib Al Hasan,158,227,143.67088607594937,95.78059071729957
2014,V Kohli,301,359,119.26910299003322,79.51273532668881
2014,V Sehwag,334,455,136.22754491017963,90.81836327345309
2014,VH Zol,26,29,111.53846153846155,74.35897435897436
2014,VR Aaron,34,35,102.94117647058823,68.62745098039215
2014,WP Saha,255,362,141.9607843137255,94.640522875817
2014,Y Venugopal Rao,65,71,109.23076923076923,72.82051282051282
2014,YK Pathan,168,268,159.52380952380955,100.0
2014,YV Takawale,92,104,113.04347826086956,75.36231884057972
2014,Yuvraj Singh,288,376,130.55555555555557,87.03703703703705
2015,A Ashish Reddy,46,73,158.69565217391303,100.0
2015,AB de Villiers,302,513,169.86754966887418,100.0
2015,AD Mathews,109,144,132.11009174311928,88.07339449541286
2015,AD Russell,175,326,186.28571428571428,100.0
2015,AJ Finch,33,23,69.6969696969697,46.46464646464647
2015,AM Rahane,423,540,127.65957446808511,85.1063829787234
2015,AR Patel,181,206,113.8121546961326,75.87476979742172
2015,AT Rayudu,195,281,144.1025641025641,96.06837606837605
2015,Anureet Singh,31,18,58.06451612903226,38.70967741935484
2015,BB McCullum,293,436,148.80546075085323,99.20364050056882
2015,CH Gayle,359,491,136.76880222841226,91.17920148560817
2015,CH Morris,47,76,161.70212765957444,100.0
2015,CJ Anderson,98,114,116.3265306122449,77.55102040816327
2015,D Wiese,90,122,135.55555555555557,90.37037037037038
2015,DA Miller,273,357,130.76923076923077,87.17948717948718
2015,DA Warner,368,562,152.7173913043478,100.0
2015,DJ Bravo,151,195,129.13907284768212,86.09271523178808
2015,DJ Hooda,99,151,152.52525252525254,100.0
2015,DR Smith,341,399,117.00879765395895,78.0058651026393
2015,EJG Morgan,154,187,121.42857142857142,80.95238095238095
2015,F du Plessis,317,380,119.87381703470032,79.91587802313354
2015,G Gambhir,288,327,113.54166666666667,75.69444444444446
2015,GH Vihari,36,39,108.33333333333333,72.22222222222221
2015,GJ Bailey,196,259,132.14285714285714,88.09523809523809
2015,GJ Maxwell,114,145,127.19298245614034,84.7953216374269
2015,Gurkeerat Singh,41,35,85.36585365853658,56.91056910569105
2015,HH Pandya,68,112,164.70588235294116,100.0
2015,Harbhajan Singh,81,117,144.44444444444443,96.29629629629629
2015,Iqbal Abdulla,20,20,100.0,66.66666666666666
2015,J Suchith,33,48,145.45454545454547,96.96969696969698
2015,JA Morkel,70,86,122.85714285714286,81.9047619047619
2015,JP Duminy,327,414,126.60550458715596,84.40366972477065
2015,JP Faulkner,115,144,125.21739130434784,83.47826086956522
2015,KA Pollard,270,419,155.1851851851852,100.0
2015,KD Karthik,120,141,117.5,78.33333333333333
2015,KK Nair,147,181,123.12925170068027,82.08616780045351
2015,KL Rahul,133,142,106.76691729323309,71.1779448621554
2015,KM Jadhav,143,189,132.16783216783216,88.1118881118881
2015,KS Williamson,29,31,106.89655172413792,71.26436781609195
2015,KV Sharma,87,104,119.54022988505749,79.69348659003832
2015,LMP Simmons,455,540,118.68131868131869,79.12087912087912
2015,M Vijay,233,251,107.72532188841201,71.81688125894135
2015,M Vohra,83,82,98.79518072289156,65.86345381526104
2015,MA Agarwal,187,213,113.90374331550801,75.93582887700533
2015,MC Henriques,216,287,132.87037037037038,88.58024691358025
2015,MEK Hussey,73,77,105.47945205479452,70.31963470319634
2015,MG Johnson,38,31,81.57894736842105,54.385964912280706
2015,MK Pandey,187,225,120.32085561497325,80.21390374331551
2015,MK Tiwary,58,57,98.27586206896551,65.51724137931035
2015,MS Bisla,30,37,123.33333333333334,82.22222222222223
2015,MS Dhoni,309,372,120.3883495145631,80.2588996763754
2015,Mandeep Singh,102,157,153.921568627451,100.0
2015,NM Coulter-Nile,20,20,100.0,66.66666666666666
2015,NV Ojha,126,137,108.73015873015872,72.48677248677248
2015,P Kumar,25,17,68.0,45.33333333333333
2015,P Negi,77,116,150.64935064935065,100.0
2015,PA Patel,255,339,132.94117647058823,88.62745098039215
2015,PP Chawla,49,54,110.20408163265304,73.46938775510203
2015,Q de Kock,78,122,156.4102564102564,100.0
2015,R Ashwin,34,52,152.94117647058823,100.0
2015,R Dhawan,33,36,109.09090909090908,72.72727272727272
2015,RA Jadeja,128,132,103.125,68.75
2015,RG Sharma,339,482,142.18289085545723,94.78859390363816
2015,RN ten Doeschate,45,61,135.55555555555557,90.37037037037038
2015,RS Bopara,121,145,119.83471074380165,79.88980716253444
2015,RV Uthappa,287,364,126.82926829268293,84.5528455284553
2015,S Dhawan,293,353,120.47781569965869,80.31854379977246
2015,SA Yadav,115,157,136.52173913043478,91.01449275362319
2015,SE Marsh,60,81,135.0,90.0
2015,SK Raina,319,374,117.24137931034481,78.16091954022988
2015,SN Khan,72,111,154.16666666666669,100.0
2015,SPD Smith,226,293,129.64601769911502,86.43067846607669
2015,SR Watson,269,347,128.99628252788105,85.99752168525403
2015,SS Iyer,360,439,121.94444444444446,81.2962962962963
2015,SS Tiwary,83,109,131.32530120481925,87.55020080321285
2015,STR Binny,69,74,107.24637681159422,71.4975845410628
2015,SV Samson,166,204,122.89156626506023,81.92771084337349
2015,Shakib Al Hasan,32,36,112.5,75.0
2015,UBT Chand,89,102,114.6067415730337,76.40449438202246
2015,V Kohli,395,505,127.84810126582278,85.23206751054852
2015,V Sehwag,89,99,111.23595505617978,74.15730337078652
2015,WP Saha,205,249,121.46341463414633,80.97560975609755
2015,YK Pathan,243,312,128.39506172839506,85.59670781893004
2015,Yuvraj Singh,215,248,115.34883720930233,76.89922480620154
2016,A Ashish Reddy,30,47,156.66666666666666,100.0
2016,AB de Villiers,415,687,165.5421686746988,100.0
2016,AD Nath,27,20,74.07407407407408,49.38271604938272
2016,AD Russell,125,188,150.4,100.0
2016,AJ Finch,311,393,126.36655948553054,84.2443729903537
2016,AM Rahane,387,480,124.03100775193798,82.68733850129199
2016,AR Patel,81,111,137.03703703703704,91.35802469135803
2016,AT Rayudu,284,334,117.6056338028169,78.40375586854461
2016,B Kumar,28,43,153.57142857142858,100.0
2016,BB McCullum,273,354,129.67032967032966,86.44688644688644
2016,BCJ Cutting,37,65,175.67567567567568,100.0
2016,Bipul Sharma,25,51,204.0,100.0
2016,C Munro,31,30,96.7741935483871,64.51612903225808
2016,CA Lynn,23,25,108.69565217391303,72.46376811594202
2016,CH Gayle,159,227,142.76729559748426,95.17819706498952
2016,CH Morris,114,195,171.05263157894737,100.0
2016,CR Brathwaite,40,83,207.50000000000003,100.0
2016,DA Miller,139,161,115.8273381294964,77.21822541966426
2016,DA Warner,579,848,146.4594127806563,97.63960852043752
2016,DJ Bravo,88,99,112.5,75.0
2016,DJ Hooda,125,144,115.19999999999999,76.8
2016,DR Smith,226,324,143.36283185840708,95.57522123893804
2016,EJG Morgan,105,123,117.14285714285715,78.0952380952381
2016,F du Plessis,169,206,121.89349112426035,81.26232741617356
2016,G Gambhir,424,501,118.16037735849056,78.77358490566037
2016,GJ Bailey,99,84,84.84848484848484,56.56565656565656
2016,GJ Maxwell,129,179,138.75968992248062,92.50645994832041
2016,Gurkeerat Singh,87,113,129.8850574712644,86.59003831417625
2016,HH Pandya,66,44,66.66666666666666,44.444444444444436
2016,HM Amla,122,157,128.68852459016392,85.79234972677595
2016,Harbhajan Singh,91,92,101.0989010989011,67.39926739926739
2016,Iqbal Abdulla,27,37,137.03703703703704,91.35802469135803
2016,Ishan Kishan,41,42,102.4390243902439,68.29268292682926
2016,JC Buttler,189,255,134.92063492063494,89.94708994708996
2016,JO Holder,20,22,110.00000000000001,73.33333333333334
2016,JP Duminy,157,191,121.656050955414,81.104033970276
2016,JP Faulkner,60,77,128.33333333333334,85.55555555555556
2016,KA Pollard,156,207,132.69230769230768,88.46153846153845
2016,KD Karthik,273,335,122.71062271062272,81.8070818070818
2016,KH Pandya,127,237,186.61417322834646,100.0
2016,KK Nair,304,357,117.4342105263158,78.28947368421053
2016,KL Rahul,277,397,143.32129963898916,95.54753309265945
2016,KM Jadhav,33,42,127.27272727272727,84.84848484848484
2016,KP Pietersen,61,73,119.67213114754098,79.78142076502732
2016,KS Williamson,126,124,98.4126984126984,65.60846560846561
2016,KV Sharma,34,36,105.88235294117648,70.58823529411765
2016,M Vijay,373,453,121.44772117962465,80.96514745308309
2016,M Vohra,136,161,118.38235294117648,78.921568627451
2016,MA Agarwal,26,27,103.84615384615385,69.23076923076924
2016,MC Henriques,162,182,112.34567901234568,74.8971193415638
2016,MJ Guptill,55,57,103.63636363636364,69.0909090909091
2016,MJ McClenaghan,23,34,147.82608695652172,98.55072463768114
2016,MK Pandey,190,248,130.5263157894737,87.01754385964914
2016,MM Sharma,27,32,118.5185185185185,79.01234567901234
2016,MP Stoinis,111,146,131.53153153153156,87.6876876876877
2016,MS Dhoni,220,284,129.0909090909091,86.06060606060606
2016,N Rana,78,104,133.33333333333331,88.88888888888887
2016,NLTC Perera,97,150,154.63917525773198,100.0
2016,NS Naik,33,23,69.6969696969697,46.46464646464647
2016,NV Ojha,142,136,95.77464788732394,63.84976525821596
2016,P Kumar,27,24,88.88888888888889,59.25925925925925
2016,P Negi,63,57,90.47619047619048,60.31746031746032
2016,PA Patel,161,177,109.93788819875776,73.2919254658385
2016,PP Chawla,26,27,103.84615384615385,69.23076923076924
2016,Q de Kock,340,445,130.88235294117646,87.25490196078431
2016,R Ashwin,38,41,107.89473684210526,71.9298245614035
2016,R Bhatia,20,34,170.0,100.0
2016,R Sathish,24,24,100.0,66.66666666666666
2016,RA Jadeja,189,191,101.05820105820106,67.37213403880071
2016,RG Sharma,372,489,131.4516129032258,87.63440860215053
2016,RR Pant,155,198,127.74193548387096,85.16129032258064
2016,RV Uthappa,300,394,131.33333333333331,87.55555555555554
2016,S Dhawan,438,501,114.3835616438356,76.25570776255707
2016,SA Yadav,148,182,122.97297297297298,81.98198198198199
2016,SE Marsh,134,159,118.65671641791045,79.1044776119403
2016,SK Raina,321,399,124.29906542056075,82.86604361370716
2016,SN Khan,31,66,212.9032258064516,100.0
2016,SPD Smith,184,270,146.73913043478262,97.82608695652175
2016,SR Watson,135,179,132.5925925925926,88.39506172839508
2016,SS Iyer,46,30,65.21739130434783,43.47826086956522
2016,SS Tiwary,149,170,114.09395973154362,76.06263982102908
2016,STR Binny,41,63,153.65853658536585,100.0
2016,SV Samson,265,291,109.81132075471697,73.20754716981132
2016,SW Billings,66,88,133.33333333333331,88.88888888888887
2016,Sachin Baby,82,119,145.1219512195122,96.7479674796748
2016,Shakib Al Hasan,108,114,105.55555555555556,70.37037037037037
2016,TG Southee,20,30,150.0,100.0
2016,TM Head,42,54,128.57142857142858,85.71428571428572
2016,UT Khawaja,105,127,120.95238095238095,80.63492063492063
2016,V Kohli,655,973,148.54961832061068,99.03307888040712
2016,WP Saha,214,270,126.16822429906543,84.11214953271029
2016,YK Pathan,256,361,141.015625,94.01041666666666
2016,Yuvraj Singh,183,236,128.96174863387978,85.97449908925319
2017,A Choudhary,20,25,125.0,83.33333333333334
2017,A Mishra,56,49,87.5,58.333333333333336
2017,AB de Villiers,171,216,126.3157894736842,84.21052631578947
2017,AD Mathews,28,32,114.28571428571428,76.19047619047619
2017,AJ Finch,186,299,160.752688172043,100.0
2017,AJ Tye,30,53,176.66666666666666,100.0
2017,AM Rahane,328,382,116.46341463414633,77.64227642276423
2017,AP Tare,25,18,72.0,48.0
2017,AR Patel,171,227,132.7485380116959,88.4990253411306
2017,AT Rayudu,80,91,113.75,75.83333333333333
2017,BA Stokes,227,316,139.20704845814979,92.80469897209986
2017,BB McCullum,223,319,143.04932735426007,95.36621823617338
2017,BCJ Cutting,27,51,188.88888888888889,100.0
2017,Basil Thampi,30,28,93.33333333333333,62.22222222222222
2017,Bipul Sharma,25,31,124.0,82.66666666666667
2017,C de Grandhomme,92,126,136.95652173913044,91.30434782608697
2017,CA Lynn,175,295,168.57142857142858,100.0
2017,CH Gayle,172,200,116.27906976744187,77.51937984496125
2017,CH Morris,97,154,158.76288659793815,100.0
2017,CJ Anderson,130,142,109.23076923076923,72.82051282051282
2017,CR Woakes,47,46,97.87234042553192,65.24822695035462
2017,DA Miller,82,83,101.21951219512195,67.47967479674797
2017,DA Warner,462,641,138.74458874458875,92.4963924963925
2017,DJ Hooda,53,78,147.16981132075472,98.11320754716981
2017,DR Smith,158,239,151.26582278481013,100.0
2017,DT Christian,52,79,151.9230769230769,100.0
2017,EJG Morgan,62,65,104.83870967741935,69.89247311827957
2017,G Gambhir,405,498,122.96296296296296,81.9753086419753
2017,GJ Maxwell,186,310,166.66666666666669,100.0
2017,HH Pandya,172,250,145.3488372093023,96.89922480620153
2017,HM Amla,296,420,141.89189189189187,94.59459459459458
2017,IR Jaggi,40,33,82.5,55.00000000000001
2017,Ishan Kishan,214,277,129.4392523364486,86.29283489096574
2017,JC Buttler,184,272,147.82608695652172,98.55072463768114
2017,JJ Roy,41,59,143.90243902439025,95.9349593495935
2017,JP Faulkner,60,54,90.0,60.0
2017,K Rabada,68,55,80.88235294117648,53.92156862745099
2017,KA Pollard,291,385,132.3024054982818,88.20160366552119
2017,KD Karthik,268,361,134.7014925373134,89.8009950248756
2017,KH Pandya,186,243,130.64516129032256,87.09677419354837
2017,KK Nair,229,281,122.70742358078604,81.80494905385736
2017,KM Jadhav,194,267,137.62886597938143,91.75257731958763
2017,KS Williamson,170,256,150.58823529411765,100.0
2017,KV Sharma,42,49,116.66666666666667,77.77777777777779
2017,Kuldeep Yadav,22,20,90.9090909090909,60.60606060606061
