file_id,innings,batting_team,phase,wicket_bucket,role,prior_matches,prior_wins,prior_win_rate
1082599,1,Delhi Daredevils,pp,1,bat_first,16,7,0.4375
1082599,1,Delhi Daredevils,middle,1,bat_first,12,5,0.4166666666666667
1082599,1,Delhi Daredevils,death,2,bat_first,13,4,0.3076923076923077
1082599,2,Rising Pune Supergiant,pp,3,bat_second,0,0,
1082599,2,Rising Pune Supergiant,middle,3,bat_second,0,0,
1082599,2,Rising Pune Supergiant,death,2,bat_second,0,0,
1082600,1,Sunrisers Hyderabad,pp,0,bat_first,8,6,0.75
1082600,1,Sunrisers Hyderabad,middle,3,bat_first,11,6,0.5454545454545454
1082600,1,Sunrisers Hyderabad,death,3,bat_first,23,11,0.4782608695652174
1082600,2,Mumbai Indians,pp,2,bat_second,13,6,0.46153846153846156
1082600,2,Mumbai Indians,middle,2,bat_second,19,12,0.631578947368421
1082600,2,Mumbai Indians,death,2,bat_second,14,9,0.6428571428571429
1082601,2,Kolkata Knight Riders,pp,1,bat_second,23,18,0.782608695652174
1082601,2,Kolkata Knight Riders,middle,1,bat_second,21,17,0.8095238095238095
1082601,2,Kolkata Knight Riders,death,0,bat_second,21,20,0.9523809523809523
1082601,1,Kings XI Punjab,pp,1,bat_first,31,11,0.3548387096774194
1082601,1,Kings XI Punjab,middle,3,bat_first,32,10,0.3125
1082601,1,Kings XI Punjab,death,3,bat_first,35,15,0.42857142857142855
1082603,2,Gujarat Lions,pp,0,bat_second,2,2,
1082603,2,Gujarat Lions,middle,3,bat_second,4,2,0.5
1082603,2,Gujarat Lions,death,0,bat_second,2,2,
1082602,1,Royal Challengers Bangalore,pp,0,bat_first,9,8,0.8888888888888888
1082602,1,Royal Challengers Bangalore,middle,1,bat_first,16,5,0.3125
1082602,1,Royal Challengers Bangalore,death,3,bat_first,30,10,0.3333333333333333
1082603,1,Rising Pune Supergiant,pp,2,bat_first,0,0,
1082603,1,Rising Pune Supergiant,middle,3,bat_first,1,0,
1082603,1,Rising Pune Supergiant,death,3,bat_first,0,0,
1082602,2,Mumbai Indians,pp,3,bat_second,13,4,0.3076923076923077
1082602,2,Mumbai Indians,middle,1,bat_second,12,8,0.6666666666666666
1082602,2,Mumbai Indians,death,1,bat_second,12,9,0.75
1082604,2,Sunrisers Hyderabad,pp,0,bat_second,9,7,0.7777777777777778
1082604,2,Sunrisers Hyderabad,middle,3,bat_second,11,4,0.36363636363636365
1082604,2,Sunrisers Hyderabad,death,1,bat_second,5,4,0.8
1082604,1,Kolkata Knight Riders,pp,2,bat_first,14,7,0.5
1082604,1,Kolkata Knight Riders,middle,1,bat_first,21,9,0.42857142857142855
1082604,1,Kolkata Knight Riders,death,3,bat_first,28,10,0.35714285714285715
1082605,1,Delhi Daredevils,pp,0,bat_first,4,2,0.5
1082605,1,Delhi Daredevils,middle,3,bat_first,20,3,0.15
1082605,1,Delhi Daredevils,death,2,bat_first,14,5,0.35714285714285715
1082605,2,Kings XI Punjab,pp,3,bat_second,11,4,0.36363636363636365
1082605,2,Kings XI Punjab,middle,3,bat_second,29,8,0.27586206896551724
1082605,2,Kings XI Punjab,death,3,bat_second,19,1,0.05263157894736842
1082607,2,Royal Challengers Bangalore,pp,2,bat_second,19,8,0.42105263157894735
1082607,2,Royal Challengers Bangalore,middle,2,bat_second,18,9,0.5
1082607,2,Royal Challengers Bangalore,death,3,bat_second,21,3,0.14285714285714285
1082606,1,Gujarat Lions,pp,1,bat_first,2,0,
1082606,1,Gujarat Lions,middle,2,bat_first,3,0,0.0
1082606,1,Gujarat Lions,death,1,bat_first,2,0,
1082606,2,Mumbai Indians,pp,1,bat_second,23,14,0.6086956521739131
1082606,2,Mumbai Indians,middle,2,bat_second,20,13,0.65
1082606,2,Mumbai Indians,death,1,bat_second,13,10,0.7692307692307693
1082607,1,Rising Pune Supergiant,pp,0,bat_first,0,0,
1082607,1,Rising Pune Supergiant,middle,2,bat_first,0,0,
1082607,1,Rising Pune Supergiant,death,3,bat_first,1,0,
1082608,2,Kolkata Knight Riders,pp,3,bat_second,11,2,0.18181818181818182
1082608,2,Kolkata Knight Riders,middle,1,bat_second,22,18,0.8181818181818182
1082608,2,Kolkata Knight Riders,death,2,bat_second,7,4,0.5714285714285714
1082609,2,Kings XI Punjab,pp,2,bat_second,24,11,0.4583333333333333
1082609,2,Kings XI Punjab,middle,3,bat_second,30,8,0.26666666666666666
1082609,2,Kings XI Punjab,death,3,bat_second,20,1,0.05
1082608,1,Delhi Daredevils,pp,0,bat_first,5,3,0.6
1082608,1,Delhi Daredevils,middle,3,bat_first,21,4,0.19047619047619047
1082608,1,Delhi Daredevils,death,3,bat_first,25,7,0.28
1082609,1,Sunrisers Hyderabad,pp,1,bat_first,14,7,0.5
1082609,1,Sunrisers Hyderabad,middle,2,bat_first,12,5,0.4166666666666667
1082609,1,Sunrisers Hyderabad,death,3,bat_first,24,11,0.4583333333333333
1082610,1,Royal Challengers Bangalore,pp,0,bat_first,10,8,0.8
1082610,1,Royal Challengers Bangalore,middle,1,bat_first,17,5,0.29411764705882354
1082610,1,Royal Challengers Bangalore,death,1,bat_first,8,4,0.5
1082610,2,Gujarat Lions,pp,2,bat_second,3,1,0.3333333333333333
1082610,2,Gujarat Lions,middle,3,bat_second,5,3,0.6
1082610,2,Gujarat Lions,death,2,bat_second,4,2,0.5
1082611,1,Sunrisers Hyderabad,pp,1,bat_first,15,8,0.5333333333333333
1082611,1,Sunrisers Hyderabad,middle,0,bat_first,2,2,
1082611,1,Sunrisers Hyderabad,death,3,bat_first,25,12,0.48
1082611,2,Delhi Daredevils,pp,1,bat_second,22,11,0.5
1082611,2,Delhi Daredevils,middle,3,bat_second,30,7,0.23333333333333334
1082611,2,Delhi Daredevils,death,1,bat_second,17,10,0.5882352941176471
1082612,1,Kings XI Punjab,pp,1,bat_first,32,11,0.34375
1082612,1,Kings XI Punjab,middle,1,bat_first,12,5,0.4166666666666667
1082612,1,Kings XI Punjab,death,2,bat_first,21,8,0.38095238095238093
1082612,2,Mumbai Indians,pp,1,bat_second,24,15,0.625
1082612,2,Mumbai Indians,middle,1,bat_second,13,9,0.6923076923076923
1082612,2,Mumbai Indians,death,0,bat_second,18,17,0.9444444444444444
1082613,1,Kolkata Knight Riders,pp,1,bat_first,23,11,0.4782608695652174
1082613,1,Kolkata Knight Riders,middle,1,bat_first,22,10,0.45454545454545453
1082613,1,Kolkata Knight Riders,death,3,bat_first,29,11,0.3793103448275862
1082613,2,Gujarat Lions,pp,1,bat_second,4,4,1.0
1082613,2,Gujarat Lions,middle,3,bat_second,6,3,0.5
1082613,2,Gujarat Lions,death,1,bat_second,2,2,
1082615,2,Rising Pune Supergiant,pp,1,bat_second,1,1,
1082615,2,Rising Pune Supergiant,middle,2,bat_second,0,0,
1082615,2,Rising Pune Supergiant,death,1,bat_second,1,1,
1082614,1,Mumbai Indians,pp,2,bat_first,24,7,0.2916666666666667
1082614,1,Mumbai Indians,middle,3,bat_first,24,15,0.625
1082614,1,Mumbai Indians,death,3,bat_first,38,19,0.5
1082614,2,Delhi Daredevils,pp,3,bat_second,14,4,0.2857142857142857
1082614,2,Delhi Daredevils,middle,1,bat_second,17,12,0.7058823529411765
1082614,2,Delhi Daredevils,death,1,bat_second,18,10,0.5555555555555556
1082615,1,Sunrisers Hyderabad,pp,0,bat_first,9,6,0.6666666666666666
1082615,1,Sunrisers Hyderabad,middle,2,bat_first,13,6,0.46153846153846156
1082615,1,Sunrisers Hyderabad,death,1,bat_first,8,4,0.5
1082616,1,Kings XI Punjab,pp,1,bat_first,33,11,0.3333333333333333
1082616,1,Kings XI Punjab,middle,3,bat_first,33,10,0.30303030303030304
1082616,1,Kings XI Punjab,death,3,bat_first,36,15,0.4166666666666667
1082616,2,Gujarat Lions,pp,2,bat_second,4,1,0.25
1082616,2,Gujarat Lions,middle,3,bat_second,7,4,0.5714285714285714
1082616,2,Gujarat Lions,death,1,bat_second,3,3,1.0
1082617,1,Kolkata Knight Riders,pp,2,bat_first,15,8,0.5333333333333333
1082617,1,Kolkata Knight Riders,middle,3,bat_first,22,9,0.4090909090909091
1082617,1,Kolkata Knight Riders,death,3,bat_first,30,11,0.36666666666666664
1082617,2,Royal Challengers Bangalore,pp,3,bat_second,15,5,0.3333333333333333
1082617,2,Royal Challengers Bangalore,middle,3,bat_second,32,9,0.28125
1082617,2,Royal Challengers Bangalore,death,0,bat_second,29,25,0.8620689655172413
1082618,1,Rising Pune Supergiant,pp,0,bat_first,1,1,
1082618,1,Rising Pune Supergiant,middle,3,bat_first,2,0,
1082618,1,Rising Pune Supergiant,death,3,bat_first,2,1,
1082618,2,Mumbai Indians,pp,1,bat_second,25,16,0.64
1082618,2,Mumbai Indians,middle,3,bat_second,25,10,0.4
1082618,2,Mumbai Indians,death,3,bat_second,21,3,0.14285714285714285
1082620,1,Rising Pune Supergiant,pp,0,bat_first,2,2,
1082620,1,Rising Pune Supergiant,middle,2,bat_first,1,1,
1082620,1,Rising Pune Supergiant,death,3,bat_first,3,2,0.6666666666666666
1082620,2,Kolkata Knight Riders,pp,1,bat_second,24,19,0.7916666666666666
1082620,2,Kolkata Knight Riders,middle,0,bat_second,8,7,0.875
1082620,2,Kolkata Knight Riders,death,2,bat_second,8,5,0.625
1082621,1,Royal Challengers Bangalore,pp,3,bat_first,10,1,0.1
1082621,1,Royal Challengers Bangalore,middle,3,bat_first,16,8,0.5
1082621,1,Royal Challengers Bangalore,death,3,bat_first,31,10,0.3225806451612903
1082621,2,Gujarat Lions,pp,2,bat_second,5,1,0.2
1082621,2,Gujarat Lions,middle,1,bat_second,2,2,
1082621,2,Gujarat Lions,death,0,bat_second,3,3,1.0
1082623,2,Kings XI Punjab,pp,3,bat_second,12,4,0.3333333333333333
1082623,2,Kings XI Punjab,middle,2,bat_second,18,12,0.6666666666666666
1082623,2,Kings XI Punjab,death,3,bat_second,21,1,0.047619047619047616
1082622,2,Kolkata Knight Riders,pp,1,bat_second,25,20,0.8
1082622,2,Kolkata Knight Riders,middle,2,bat_second,19,10,0.5263157894736842
1082622,2,Kolkata Knight Riders,death,0,bat_second,22,21,0.9545454545454546
1082622,1,Delhi Daredevils,pp,1,bat_first,17,8,0.47058823529411764
1082622,1,Delhi Daredevils,middle,1,bat_first,13,6,0.46153846153846156
1082622,1,Delhi Daredevils,death,3,bat_first,26,7,0.2692307692307692
1082623,1,Sunrisers Hyderabad,pp,0,bat_first,10,6,0.6
1082623,1,Sunrisers Hyderabad,middle,2,bat_first,14,6,0.42857142857142855
1082623,1,Sunrisers Hyderabad,death,1,bat_first,9,4,0.4444444444444444
1082624,1,Rising Pune Supergiant,pp,1,bat_first,1,0,
1082624,1,Rising Pune Supergiant,middle,2,bat_first,2,1,
1082624,1,Rising Pune Supergiant,death,0,bat_first,0,0,
1082624,2,Royal Challengers Bangalore,pp,2,bat_second,20,8,0.4
1082624,2,Royal Challengers Bangalore,middle,3,bat_second,33,9,0.2727272727272727
1082624,2,Royal Challengers Bangalore,death,2,bat_second,15,6,0.4
1082625,1,Gujarat Lions,pp,3,bat_first,3,0,0.0
1082625,1,Gujarat Lions,middle,3,bat_first,3,1,0.3333333333333333
1082625,1,Gujarat Lions,death,3,bat_first,4,0,0.0
1082625,2,Mumbai Indians,pp,1,bat_second,26,16,0.6153846153846154
1082625,2,Mumbai Indians,middle,3,bat_second,26,10,0.38461538461538464
1082625,2,Mumbai Indians,death,3,bat_second,22,3,0.13636363636363635
1082626,1,Delhi Daredevils,pp,3,bat_first,13,3,0.23076923076923078
1082626,1,Delhi Daredevils,middle,3,bat_first,22,4,0.18181818181818182
1082626,1,Delhi Daredevils,death,3,bat_first,27,7,0.25925925925925924
1082626,2,Kings XI Punjab,pp,0,bat_second,10,9,0.9
1082626,2,Kings XI Punjab,middle,0,bat_second,5,5,1.0
1082626,2,Kings XI Punjab,death,0,bat_second,21,18,0.8571428571428571
1082627,1,Sunrisers Hyderabad,pp,0,bat_first,11,7,0.6363636363636364
1082627,1,Sunrisers Hyderabad,middle,1,bat_first,13,6,0.46153846153846156
1082627,1,Sunrisers Hyderabad,death,2,bat_first,4,2,0.5
1082627,2,Kolkata Knight Riders,pp,2,bat_second,23,11,0.4782608695652174
1082627,2,Kolkata Knight Riders,middle,2,bat_second,20,11,0.55
1082627,2,Kolkata Knight Riders,death,3,bat_second,26,6,0.23076923076923078
1082629,1,Gujarat Lions,pp,1,bat_first,3,0,0.0
1082629,1,Gujarat Lions,middle,3,bat_first,4,1,0.25
1082629,1,Gujarat Lions,death,3,bat_first,5,0,0.0
1082629,2,Rising Pune Supergiant,pp,3,bat_second,1,0,
1082629,2,Rising Pune Supergiant,middle,0,bat_second,0,0,
1082629,2,Rising Pune Supergiant,death,1,bat_second,2,2,
1082628,1,Royal Challengers Bangalore,pp,2,bat_first,16,6,0.375
1082628,1,Royal Challengers Bangalore,middle,3,bat_first,17,8,0.47058823529411764
1082628,1,Royal Challengers Bangalore,death,3,bat_first,32,10,0.3125
1082628,2,Mumbai Indians,pp,1,bat_second,27,16,0.5925925925925926
1082628,2,Mumbai Indians,middle,3,bat_second,27,10,0.37037037037037035
1082628,2,Mumbai Indians,death,1,bat_second,14,11,0.7857142857142857
1082630,1,Sunrisers Hyderabad,pp,1,bat_first,16,9,0.5625
1082630,1,Sunrisers Hyderabad,middle,2,bat_first,15,7,0.4666666666666667
1082630,1,Sunrisers Hyderabad,death,0,bat_first,3,2,0.6666666666666666
1082630,2,Delhi Daredevils,pp,1,bat_second,23,11,0.4782608695652174
1082630,2,Delhi Daredevils,middle,2,bat_second,22,11,0.5
1082630,2,Delhi Daredevils,death,1,bat_second,19,10,0.5263157894736842
1082631,1,Kolkata Knight Riders,pp,3,bat_first,12,1,0.08333333333333333
1082631,1,Kolkata Knight Riders,middle,2,bat_first,16,7,0.4375
1082631,1,Kolkata Knight Riders,death,3,bat_first,31,12,0.3870967741935484
1082631,2,Rising Pune Supergiant,pp,2,bat_second,0,0,
1082631,2,Rising Pune Supergiant,middle,2,bat_second,1,1,
1082631,2,Rising Pune Supergiant,death,2,bat_second,1,0,
1082632,1,Gujarat Lions,pp,2,bat_first,2,0,
1082632,1,Gujarat Lions,middle,2,bat_first,4,0,0.0
1082632,1,Gujarat Lions,death,3,bat_first,6,0,0.0
1082632,2,Delhi Daredevils,pp,1,bat_second,24,12,0.5
1082632,2,Delhi Daredevils,middle,2,bat_second,23,12,0.5217391304347826
1082632,2,Delhi Daredevils,death,0,bat_second,22,21,0.9545454545454546
1082633,1,Kings XI Punjab,pp,2,bat_first,15,6,0.4
1082633,1,Kings XI Punjab,middle,3,bat_first,34,11,0.3235294117647059
1082633,1,Kings XI Punjab,death,2,bat_first,22,8,0.36363636363636365
1082633,2,Royal Challengers Bangalore,pp,3,bat_second,16,5,0.3125
1082633,2,Royal Challengers Bangalore,middle,3,bat_second,34,9,0.2647058823529412
1082633,2,Royal Challengers Bangalore,death,3,bat_second,22,3,0.13636363636363635
1082634,1,Rising Pune Supergiant,pp,1,bat_first,2,1,
1082634,1,Rising Pune Supergiant,middle,2,bat_first,3,2,0.6666666666666666
1082634,1,Rising Pune Supergiant,death,3,bat_first,4,2,0.5
1082634,2,Sunrisers Hyderabad,pp,2,bat_second,8,4,0.5
1082634,2,Sunrisers Hyderabad,middle,2,bat_second,9,6,0.6666666666666666
1082634,2,Sunrisers Hyderabad,death,3,bat_second,7,1,0.14285714285714285
1082635,1,Mumbai Indians,pp,0,bat_first,16,11,0.6875
1082635,1,Mumbai Indians,middle,2,bat_first,29,16,0.5517241379310345
1082635,1,Mumbai Indians,death,1,bat_first,11,10,0.9090909090909091
1082635,2,Delhi Daredevils,pp,3,bat_second,15,4,0.26666666666666666
1082635,2,Delhi Daredevils,middle,3,bat_second,31,7,0.22580645161290322
1082635,2,Delhi Daredevils,death,0,bat_second,23,22,0.9565217391304348
1082637,2,Gujarat Lions,pp,0,bat_second,3,3,1.0
1082637,2,Gujarat Lions,middle,2,bat_second,4,4,1.0
1082637,2,Gujarat Lions,death,2,bat_second,5,2,0.4
1082637,1,Kings XI Punjab,pp,1,bat_first,34,12,0.35294117647058826
1082637,1,Kings XI Punjab,middle,0,bat_first,4,3,0.75
1082637,1,Kings XI Punjab,death,2,bat_first,23,9,0.391304347826087
1082636,1,Royal Challengers Bangalore,pp,3,bat_first,11,1,0.09090909090909091
1082636,1,Royal Challengers Bangalore,middle,0,bat_first,9,5,0.5555555555555556
1082636,1,Royal Challengers Bangalore,death,3,bat_first,33,10,0.30303030303030304
1082636,2,Kolkata Knight Riders,pp,0,bat_second,14,11,0.7857142857142857
1082636,2,Kolkata Knight Riders,middle,3,bat_second,23,8,0.34782608695652173
1082636,2,Kolkata Knight Riders,death,0,bat_second,23,22,0.9565217391304348
1082638,1,Mumbai Indians,pp,2,bat_first,25,8,0.32
1082638,1,Mumbai Indians,middle,2,bat_first,30,17,0.5666666666666667
1082638,1,Mumbai Indians,death,3,bat_first,39,20,0.5128205128205128
1082638,2,Sunrisers Hyderabad,pp,1,bat_second,7,5,0.7142857142857143
1082638,2,Sunrisers Hyderabad,middle,2,bat_second,10,6,0.6
1082638,2,Sunrisers Hyderabad,death,0,bat_second,6,6,1.0
1082639,1,Kings XI Punjab,pp,2,bat_first,16,7,0.4375
1082639,1,Kings XI Punjab,middle,1,bat_first,13,5,0.38461538461538464
1082639,1,Kings XI Punjab,death,3,bat_first,37,16,0.43243243243243246
1082639,2,Kolkata Knight Riders,pp,1,bat_second,26,21,0.8076923076923077
1082639,2,Kolkata Knight Riders,middle,2,bat_second,21,11,0.5238095238095238
1082639,2,Kolkata Knight Riders,death,3,bat_second,27,6,0.2222222222222222
1082640,1,Gujarat Lions,pp,2,bat_first,3,0,0.0
1082640,1,Gujarat Lions,middle,1,bat_first,2,0,
1082640,1,Gujarat Lions,death,2,bat_first,2,1,
1082640,2,Delhi Daredevils,pp,2,bat_second,24,10,0.4166666666666667
1082640,2,Delhi Daredevils,middle,3,bat_second,32,7,0.21875
1082640,2,Delhi Daredevils,death,2,bat_second,13,6,0.46153846153846156
1082641,1,Kings XI Punjab,pp,1,bat_first,35,12,0.34285714285714286
1082641,1,Kings XI Punjab,middle,1,bat_first,14,6,0.42857142857142855
1082641,1,Kings XI Punjab,death,1,bat_first,8,2,0.25
1082641,2,Mumbai Indians,pp,0,bat_second,16,14,0.875
1082641,2,Mumbai Indians,middle,3,bat_second,28,11,0.39285714285714285
1082641,2,Mumbai Indians,death,2,bat_second,15,10,0.6666666666666666
1082642,1,Delhi Daredevils,pp,2,bat_first,24,6,0.25
1082642,1,Delhi Daredevils,middle,2,bat_first,19,5,0.2631578947368421
1082642,1,Delhi Daredevils,death,3,bat_first,28,7,0.25
1082642,2,Rising Pune Supergiant,pp,2,bat_second,1,1,
1082642,2,Rising Pune Supergiant,middle,1,bat_second,1,1,
1082642,2,Rising Pune Supergiant,death,3,bat_second,0,0,
1082644,1,Mumbai Indians,pp,1,bat_first,26,23,0.8846153846153846
1082644,1,Mumbai Indians,middle,1,bat_first,20,11,0.55
1082644,1,Mumbai Indians,death,3,bat_first,40,20,0.5
1082644,2,Kolkata Knight Riders,pp,3,bat_second,12,3,0.25
1082644,2,Kolkata Knight Riders,middle,3,bat_second,24,9,0.375
1082644,2,Kolkata Knight Riders,death,2,bat_second,9,6,0.6666666666666666
1082643,1,Gujarat Lions,pp,0,bat_first,1,1,
1082643,1,Gujarat Lions,middle,3,bat_first,5,1,0.2
1082643,1,Gujarat Lions,death,3,bat_first,7,0,0.0
1082643,2,Sunrisers Hyderabad,pp,2,bat_second,9,4,0.4444444444444444
1082643,2,Sunrisers Hyderabad,middle,0,bat_second,3,3,1.0
1082643,2,Sunrisers Hyderabad,death,0,bat_second,7,7,1.0
1082645,1,Kings XI Punjab,pp,3,bat_first,11,2,0.18181818181818182
1082645,1,Kings XI Punjab,middle,3,bat_first,35,12,0.34285714285714286
1082645,1,Kings XI Punjab,death,2,bat_first,24,9,0.375
1082645,2,Rising Pune Supergiant,pp,1,bat_second,2,2,
1082645,2,Rising Pune Supergiant,middle,0,bat_second,1,1,
1082645,2,Rising Pune Supergiant,death,0,bat_second,0,0,
1082646,1,Royal Challengers Bangalore,pp,1,bat_first,29,13,0.4482758620689655
1082646,1,Royal Challengers Bangalore,middle,2,bat_first,23,10,0.43478260869565216
1082646,1,Royal Challengers Bangalore,death,3,bat_first,34,10,0.29411764705882354
1082646,2,Delhi Daredevils,pp,2,bat_second,25,11,0.44
1082646,2,Delhi Daredevils,middle,2,bat_second,24,13,0.5416666666666666
1082646,2,Delhi Daredevils,death,3,bat_second,25,1,0.04
1082647,1,Rising Pune Supergiant,pp,2,bat_first,1,0,
1082647,1,Rising Pune Supergiant,middle,1,bat_first,0,0,
1082647,1,Rising Pune Supergiant,death,1,bat_first,0,0,
1082647,2,Mumbai Indians,pp,3,bat_second,14,5,0.35714285714285715
1082647,2,Mumbai Indians,middle,3,bat_second,29,11,0.3793103448275862
1082647,2,Mumbai Indians,death,2,bat_second,16,10,0.625
1082648,2,Kolkata Knight Riders,pp,3,bat_second,13,3,0.23076923076923078
1082648,2,Kolkata Knight Riders,middle,0,bat_second,9,8,0.8888888888888888
1082648,2,Kolkata Knight Riders,death,0,bat_second,24,23,0.9583333333333334
1082648,1,Sunrisers Hyderabad,pp,1,bat_first,17,9,0.5294117647058824
1082648,1,Sunrisers Hyderabad,middle,2,bat_first,16,7,0.4375
1082648,1,Sunrisers Hyderabad,death,3,bat_first,26,13,0.5
1082649,1,Kolkata Knight Riders,pp,3,bat_first,13,1,0.07692307692307693
1082649,1,Kolkata Knight Riders,middle,3,bat_first,23,10,0.43478260869565216
1082649,1,Kolkata Knight Riders,death,3,bat_first,32,12,0.375
1082649,2,Mumbai Indians,pp,3,bat_second,15,5,0.3333333333333333
1082649,2,Mumbai Indians,middle,1,bat_second,14,10,0.7142857142857143
1082649,2,Mumbai Indians,death,0,bat_second,19,18,0.9473684210526315
1082650,1,Mumbai Indians,pp,2,bat_first,26,8,0.3076923076923077
1082650,1,Mumbai Indians,middle,3,bat_first,25,16,0.64
1082650,1,Mumbai Indians,death,1,bat_first,12,11,0.9166666666666666
1082650,2,Rising Pune Supergiant,pp,1,bat_second,3,3,1.0
1082650,2,Rising Pune Supergiant,middle,1,bat_second,2,1,
1082650,2,Rising Pune Supergiant,death,3,bat_second,1,0,
1136561,1,Mumbai Indians,pp,2,bat_first,27,9,0.3333333333333333
1136561,1,Mumbai Indians,middle,2,bat_first,31,17,0.5483870967741935
1136561,1,Mumbai Indians,death,0,bat_first,9,6,0.6666666666666666
1136561,2,Chennai Super Kings,pp,2,bat_second,15,8,0.5333333333333333
1136561,2,Chennai Super Kings,middle,3,bat_second,23,7,0.30434782608695654
1136561,2,Chennai Super Kings,death,2,bat_second,13,9,0.6923076923076923
1136563,2,Kolkata Knight Riders,pp,2,bat_second,24,11,0.4583333333333333
1136563,2,Kolkata Knight Riders,middle,2,bat_second,22,11,0.5
1136563,2,Kolkata Knight Riders,death,2,bat_second,10,6,0.6
1136562,1,Delhi Daredevils,pp,1,bat_first,18,8,0.4444444444444444
1136562,1,Delhi Daredevils,middle,3,bat_first,23,4,0.17391304347826086
1136562,1,Delhi Daredevils,death,2,bat_first,15,6,0.4
1136562,2,Kings XI Punjab,pp,2,bat_second,25,11,0.44
1136562,2,Kings XI Punjab,middle,1,bat_second,15,11,0.7333333333333333
1136562,2,Kings XI Punjab,death,1,bat_second,13,9,0.6923076923076923
1136563,1,Royal Challengers Bangalore,pp,1,bat_first,30,14,0.4666666666666667
1136563,1,Royal Challengers Bangalore,middle,3,bat_first,18,8,0.4444444444444444
1136563,1,Royal Challengers Bangalore,death,3,bat_first,35,11,0.3142857142857143
1136564,1,Rajasthan Royals,pp,1,bat_first,18,9,0.5
1136564,1,Rajasthan Royals,middle,3,bat_first,22,3,0.13636363636363635
1136564,1,Rajasthan Royals,death,3,bat_first,25,13,0.52
1136564,2,Sunrisers Hyderabad,pp,1,bat_second,8,6,0.75
1136564,2,Sunrisers Hyderabad,middle,0,bat_second,4,4,1.0
1136564,2,Sunrisers Hyderabad,death,0,bat_second,8,8,1.0
1136565,1,Kolkata Knight Riders,pp,2,bat_first,16,9,0.5625
1136565,1,Kolkata Knight Riders,middle,3,bat_first,24,10,0.4166666666666667
1136565,1,Kolkata Knight Riders,death,1,bat_first,10,5,0.5
1136565,2,Chennai Super Kings,pp,1,bat_second,18,11,0.6111111111111112
1136565,2,Chennai Super Kings,middle,2,bat_second,12,8,0.6666666666666666
1136565,2,Chennai Super Kings,death,2,bat_second,14,10,0.7142857142857143
1136566,1,Rajasthan Royals,pp,2,bat_first,11,2,0.18181818181818182
1136566,1,Rajasthan Royals,middle,2,bat_first,21,13,0.6190476190476191
1136566,1,Rajasthan Royals,death,1,bat_first,9,3,0.3333333333333333
1136566,2,Delhi Daredevils,pp,3,bat_second,16,4,0.25
1136566,2,Delhi Daredevils,middle,0,bat_second,8,8,1.0
1136566,2,Delhi Daredevils,death,0,bat_second,24,22,0.9166666666666666
1136567,1,Mumbai Indians,pp,3,bat_first,11,2,0.18181818181818182
1136567,1,Mumbai Indians,middle,2,bat_first,32,17,0.53125
1136567,1,Mumbai Indians,death,3,bat_first,41,21,0.5121951219512195
1136567,2,Sunrisers Hyderabad,pp,0,bat_second,10,7,0.7
1136567,2,Sunrisers Hyderabad,middle,3,bat_second,12,4,0.3333333333333333
1136567,2,Sunrisers Hyderabad,death,3,bat_second,8,1,0.125
1136568,1,Kings XI Punjab,pp,3,bat_first,12,2,0.16666666666666666
1136568,1,Kings XI Punjab,middle,3,bat_first,36,12,0.3333333333333333
1136568,1,Kings XI Punjab,death,3,bat_first,38,17,0.4473684210526316
1136568,2,Royal Challengers Bangalore,pp,2,bat_second,21,8,0.38095238095238093
1136568,2,Royal Challengers Bangalore,middle,2,bat_second,19,9,0.47368421052631576
1136568,2,Royal Challengers Bangalore,death,2,bat_second,16,6,0.375
1136570,2,Sunrisers Hyderabad,pp,2,bat_second,10,5,0.5
1136570,2,Sunrisers Hyderabad,middle,1,bat_second,3,3,1.0
1136570,2,Sunrisers Hyderabad,death,2,bat_second,8,5,0.625
1136570,1,Kolkata Knight Riders,pp,1,bat_first,24,11,0.4583333333333333
1136570,1,Kolkata Knight Riders,middle,3,bat_first,25,10,0.4
1136570,1,Kolkata Knight Riders,death,3,bat_first,33,12,0.36363636363636365
1136569,1,Mumbai Indians,pp,0,bat_first,17,12,0.7058823529411765
1136569,1,Mumbai Indians,middle,2,bat_first,33,17,0.5151515151515151
1136569,1,Mumbai Indians,death,3,bat_first,42,21,0.5
1136569,2,Delhi Daredevils,pp,1,bat_second,25,13,0.52
1136569,2,Delhi Daredevils,middle,2,bat_second,25,13,0.52
1136569,2,Delhi Daredevils,death,0,bat_second,25,22,0.88
1136571,1,Rajasthan Royals,pp,1,bat_first,19,9,0.47368421052631576
1136571,1,Rajasthan Royals,middle,2,bat_first,22,14,0.6363636363636364
1136571,1,Rajasthan Royals,death,1,bat_first,10,4,0.4
1136571,2,Royal Challengers Bangalore,pp,1,bat_second,26,15,0.5769230769230769
1136571,2,Royal Challengers Bangalore,middle,3,bat_second,35,9,0.2571428571428571
1136571,2,Royal Challengers Bangalore,death,1,bat_second,13,8,0.6153846153846154
1136572,1,Kings XI Punjab,pp,0,bat_first,12,8,0.6666666666666666
1136572,1,Kings XI Punjab,middle,3,bat_first,37,12,0.32432432432432434
1136572,1,Kings XI Punjab,death,3,bat_first,39,17,0.4358974358974359
1136572,2,Chennai Super Kings,pp,2,bat_second,16,9,0.5625
1136572,2,Chennai Super Kings,middle,2,bat_second,13,9,0.6923076923076923
